model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_bigger_bigger_lstm,Adagrad,0.002,"[0.5590543746948242, 0.5716502666473389, 0.5595107674598694, 0.5706462264060974, 0.5605148077011108, 0.5633442997932434, 0.5720153450965881, 0.5626140832901001, 0.5674515962600708, 0.5673603415489197, 0.5675429105758667, 0.5725629925727844, 0.5686382055282593, 0.5669952630996704, 0.5699160099029541, 0.5706462264060974, 0.5669952630996704, 0.5776743292808533, 0.5738407969474792, 0.5802299976348877, 0.5760313868522644, 0.5730193257331848, 0.5776743292808533, 0.5841547846794128, 0.5729280710220337, 0.5814165472984314, 0.5781307220458984, 0.5743884444236755, 0.5897225141525269, 0.5830594897270203]","[0.5697080492973328, 0.535401463508606, 0.5554744601249695, 0.5452554821968079, 0.5572992563247681, 0.5784671306610107, 0.5405109524726868, 0.5474452376365662, 0.5569342970848083, 0.55474454164505, 0.5638686418533325, 0.5514598488807678, 0.552554726600647, 0.5602189898490906, 0.5576642155647278, 0.5572992563247681, 0.5653284788131714, 0.5594890713691711, 0.5675182342529297, 0.5631386637687683, 0.5587591528892517, 0.5813868641853333, 0.5700730085372925, 0.5569342970848083, 0.5737226009368896, 0.5587591528892517, 0.5580291748046875, 0.592700719833374, 0.5759124159812927, 0.5649635195732117]",0.6330954269098599,0.42011834319526625
model_bigger_bigger_lstm,Adam,0.001,"[0.5832420587539673, 0.5902701616287231, 0.5939211249351501, 0.6040526032447815, 0.6057868003845215, 0.6087075471878052, 0.6056954860687256, 0.6059693098068237, 0.610350489616394, 0.6115370392799377, 0.6135450601577759, 0.6161920428276062, 0.6133625507354736, 0.617743730545044, 0.6089813709259033, 0.6109893918037415, 0.6110807061195374, 0.612084686756134, 0.6159182190895081, 0.6180175542831421, 0.615735650062561, 0.6198430061340332, 0.6137276291847229, 0.617743730545044, 0.6155531406402588, 0.6199342608451843, 0.6189302802085876, 0.617652416229248, 0.6229463219642639, 0.6124498248100281]","[0.5751824975013733, 0.5186131596565247, 0.6777372360229492, 0.5642336010932922, 0.6587591171264648, 0.6200730204582214, 0.6164233684539795, 0.6430656909942627, 0.5576642155647278, 0.6324817538261414, 0.6689780950546265, 0.5919708013534546, 0.6299269795417786, 0.5313868522644043, 0.6156934499740601, 0.6156934499740601, 0.5864963531494141, 0.5864963531494141, 0.5602189898490906, 0.6492700576782227, 0.6459854245185852, 0.6649634838104248, 0.6302919983863831, 0.6160584092140198, 0.6810218691825867, 0.5835766196250916, 0.5478101968765259, 0.6408759355545044, 0.671897828578949, 0.5832116603851318]",0.6539783240814169,0.45857988165680474
model_bigger_bigger_lstm,Adam,0.0012,"[0.617743730545044, 0.6252281665802002, 0.6151880025863647, 0.6191127896308899, 0.6182913184165955, 0.6233114004135132, 0.619386613368988, 0.6197517514228821, 0.6231288909912109, 0.6231288909912109, 0.6260496377944946, 0.6291529536247253, 0.6226724982261658, 0.6313435435295105, 0.6143665313720703, 0.6295180916786194, 0.6210295557975769, 0.6315261125564575, 0.6292442679405212, 0.632347583770752, 0.636181116104126, 0.6297919154167175, 0.6274187564849854, 0.6210295557975769, 0.6278751492500305, 0.628605306148529, 0.6217597723007202, 0.6242241859436035, 0.6365461945533752, 0.6339905261993408]","[0.6105839610099792, 0.5587591528892517, 0.6675182580947876, 0.5459854006767273, 0.6605839133262634, 0.6335766315460205, 0.6145985126495361, 0.6076642274856567, 0.5562043786048889, 0.6419708132743835, 0.6788321137428284, 0.5894160866737366, 0.6346715092658997, 0.5364963412284851, 0.6653284430503845, 0.6091240644454956, 0.5875912308692932, 0.5664233565330505, 0.5678831934928894, 0.6226277351379395, 0.6609489321708679, 0.671897828578949, 0.6448904871940613, 0.6149635314941406, 0.686496376991272, 0.5514598488807678, 0.5321167707443237, 0.6437956094741821, 0.6766423583030701, 0.6142335534095764]",0.6960084588950568,0.3994082840236686
model_bigger_bigger_lstm,Adam,0.0014,"[0.6256845593452454, 0.6356334686279297, 0.6229463219642639, 0.6273275017738342, 0.6137276291847229, 0.6391018629074097, 0.6333515644073486, 0.6192953586578369, 0.6360898017883301, 0.6349032521247864, 0.6486856341362, 0.6436655521392822, 0.6337167024612427, 0.6305220723152161, 0.6347206830978394, 0.6376414895057678, 0.6297006011009216, 0.6372763514518738, 0.6366374492645264, 0.6310697197914124, 0.6395582556724548, 0.6299744248390198, 0.6212121248245239, 0.6393756866455078, 0.6246805191040039, 0.6427528262138367, 0.6336253881454468, 0.6372763514518738, 0.6388280391693115, 0.6438481211662292]","[0.5908759236335754, 0.5835766196250916, 0.6875912547111511, 0.5441606044769287, 0.6653284430503845, 0.659853994846344, 0.5427007079124451, 0.6043795347213745, 0.6120437979698181, 0.6605839133262634, 0.6948904991149902, 0.6284671425819397, 0.6102190017700195, 0.5273722410202026, 0.668248176574707, 0.6021897792816162, 0.6069343090057373, 0.5919708013534546, 0.6251825094223022, 0.6346715092658997, 0.6788321137428284, 0.6693430542945862, 0.6846715211868286, 0.6467153429985046, 0.6605839133262634, 0.5335766673088074, 0.5310218930244446, 0.5857664346694946, 0.6711679100990295, 0.6124087572097778]",0.6949510970129527,0.3905325443786982
model_bigger_bigger_lstm,Adam,0.002,"[0.6297919154167175, 0.5911828875541687, 0.5832420587539673, 0.5857977271080017, 0.5733844637870789, 0.5640744566917419, 0.5694596767425537, 0.5738407969474792, 0.5724716782569885, 0.5549470782279968, 0.590178906917572, 0.5671777725219727, 0.5658999681472778, 0.5618839263916016, 0.5549470782279968, 0.5733844637870789, 0.5619751811027527, 0.5658999681472778, 0.564439594745636, 0.5741146206855774, 0.5486491322517395, 0.5629791617393494, 0.5768528580665588, 0.57174152135849, 0.5597845911979675, 0.5711938738822937, 0.5401606559753418, 0.5498356819152832, 0.5528477430343628, 0.564257025718689]","[0.6025547385215759, 0.5072992444038391, 0.6270073056221008, 0.5419707894325256, 0.6102190017700195, 0.5514598488807678, 0.5423357486724854, 0.520802915096283, 0.510948896408081, 0.4952554702758789, 0.6459854245185852, 0.4879561960697174, 0.5390511155128479, 0.5430656671524048, 0.6693430542945862, 0.5452554821968079, 0.5470802783966064, 0.5200729966163635, 0.5474452376365662, 0.5361313819885254, 0.5386861562728882, 0.670802891254425, 0.6755474209785461, 0.546350359916687, 0.68284672498703, 0.5072992444038391, 0.49087589979171753, 0.5076642632484436, 0.6832116842269897, 0.5051094889640808]",0.24107850911974624,0.9230769230769231
model_bigger_bigger_lstm,Nadam,0.001,"[0.5502008199691772, 0.5650784969329834, 0.5547645092010498, 0.5819641947746277, 0.5534866452217102, 0.5762139558792114, 0.5695509314537048, 0.5484666228294373, 0.5595107674598694, 0.5495618581771851, 0.5690945386886597, 0.5554034113883972, 0.5547645092010498, 0.5590543746948242, 0.5531215667724609, 0.5763052105903625, 0.5673603415489197, 0.5568638443946838, 0.5630704760551453, 0.564439594745636, 0.5627966523170471, 0.558689296245575, 0.5575940012931824, 0.562340259552002, 0.5609711408615112, 0.5628879070281982, 0.566356360912323, 0.5583242177963257, 0.5633442997932434, 0.5689120292663574]","[0.5390511155128479, 0.5105839371681213, 0.5299270153045654, 0.5310218930244446, 0.5562043786048889, 0.5697080492973328, 0.5346715450286865, 0.5211678743362427, 0.5266423225402832, 0.529197096824646, 0.5879561901092529, 0.5302919745445251, 0.5324817299842834, 0.531751811504364, 0.5613138675689697, 0.5529196858406067, 0.552554726600647, 0.5167883038520813, 0.56094890832901, 0.5562043786048889, 0.5419707894325256, 0.5540146231651306, 0.535401463508606, 0.5485401749610901, 0.5386861562728882, 0.5503649711608887, 0.552554726600647, 0.5481751561164856, 0.5894160866737366, 0.5824817419052124]",0.422680412371134,0.7130177514792899
model_bigger_bigger_lstm,Nadam,0.002,"[0.5624315738677979, 0.5750274062156677, 0.5722891688346863, 0.5934647917747498, 0.5699160099029541, 0.5706462264060974, 0.591913104057312, 0.5873494148254395, 0.5946513414382935, 0.5924607515335083, 0.6045089364051819, 0.6045089364051819, 0.5900876522064209, 0.6082512140274048, 0.5892661809921265, 0.6019532680511475, 0.5921869277954102, 0.5927345752716064, 0.5812340378761292, 0.5975720882415771, 0.5815078616142273, 0.582876980304718, 0.5892661809921265, 0.5786783695220947, 0.5902701616287231, 0.5868017673492432, 0.5887185335159302, 0.5930083990097046, 0.6039612889289856, 0.5969331860542297]","[0.5361313819885254, 0.5346715450286865, 0.6594890356063843, 0.5372262597084045, 0.6335766315460205, 0.6565693616867065, 0.5478101968765259, 0.5178832411766052, 0.5368613004684448, 0.5839415788650513, 0.6525547504425049, 0.5529196858406067, 0.5394160747528076, 0.5562043786048889, 0.6419708132743835, 0.6164233684539795, 0.5558394193649292, 0.537956178188324, 0.5489051342010498, 0.6131386756896973, 0.5948905348777771, 0.5912408828735352, 0.6624087691307068, 0.5507299304008484, 0.6167883276939392, 0.5678831934928894, 0.543795645236969, 0.6069343090057373, 0.6051095128059387, 0.5375912189483643]",0.3959820248480042,0.6242603550295858
model_bigger_bigger_lstm,Nadam,0.01,"[0.5465498566627502, 0.567907989025116, 0.529390275478363, 0.5306681394577026, 0.5378788113594055, 0.5341365337371826, 0.5402519106864929, 0.5310332179069519, 0.5428988933563232, 0.5406169891357422, 0.5464585423469543, 0.5312157869338989, 0.48320555686950684, 0.4669587314128876, 0.4995436370372772, 0.5542168617248535, 0.49424973130226135, 0.4849397540092468, 0.4926067888736725, 0.46860167384147644, 0.5154253244400024, 0.5082146525382996, 0.4749908745288849, 0.47407811880111694, 0.47042715549468994, 0.4836619198322296, 0.48338809609413147, 0.5106790661811829, 0.47973713278770447, 0.4661372900009155]","[0.6656934022903442, 0.5302919745445251, 0.6850364804267883, 0.4295620322227478, 0.668248176574707, 0.6638686060905457, 0.40912407636642456, 0.472627729177475, 0.5266423225402832, 0.6795620322227478, 0.5043795704841614, 0.46204379200935364, 0.487226277589798, 0.5281022191047668, 0.4386861324310303, 0.5018247961997986, 0.4905109405517578, 0.5218977928161621, 0.6737226247787476, 0.4948905110359192, 0.4905109405517578, 0.4996350407600403, 0.39890509843826294, 0.4364963471889496, 0.4616788327693939, 0.45948904752731323, 0.47408759593963623, 0.4562043845653534, 0.4565693438053131, 0.5058394074440002]",0.27227068464181864,0.863905325443787
model_bigger_biggest_lstm,Adagrad,0.008,"[0.5911828875541687, 0.5030120611190796, 0.4932457208633423, 0.5256480574607849, 0.5196239352226257, 0.5242789387702942, 0.5312157869338989, 0.5432639718055725, 0.5529390573501587, 0.551387369632721, 0.5555859804153442, 0.5547645092010498, 0.5544906854629517, 0.5565900206565857, 0.565991222858429, 0.5671777725219727, 0.5666301846504211, 0.5695509314537048, 0.5686382055282593, 0.5694596767425537, 0.571558952331543, 0.5756663084030151, 0.5742059350013733, 0.5808689594268799, 0.5785870552062988, 0.5797736644744873, 0.5678167343139648, 0.5669952630996704, 0.5671777725219727, 0.5676341652870178]","[0.5018247961997986, 0.4945255517959595, 0.4923357665538788, 0.5178832411766052, 0.5222627520561218, 0.531751811504364, 0.5405109524726868, 0.5259124040603638, 0.5390511155128479, 0.5470802783966064, 0.5514598488807678, 0.5452554821968079, 0.5357664227485657, 0.5489051342010498, 0.5441606044769287, 0.5631386637687683, 0.5562043786048889, 0.5470802783966064, 0.5423357486724854, 0.543795645236969, 0.5452554821968079, 0.5664233565330505, 0.546350359916687, 0.5540146231651306, 0.5682481527328491, 0.5375912189483643, 0.5514598488807678, 0.5624087452888489, 0.5562043786048889, 0.537956178188324]",0.36769759450171824,0.7633136094674556
model_bigger_biggest_lstm,Adagrad,0.001,"[0.5671777725219727, 0.5692771077156067, 0.5683643817901611, 0.567725419998169, 0.5669952630996704, 0.5675429105758667, 0.5671777725219727, 0.5676341652870178, 0.5673603415489197, 0.5667214393615723, 0.5662650465965271, 0.5684556365013123, 0.5658999681472778, 0.5669040083885193, 0.5672690868377686, 0.566173791885376, 0.5670865178108215, 0.5671777725219727, 0.5651697516441345, 0.5658999681472778, 0.5655348896980286, 0.5653523206710815, 0.5670865178108215, 0.5658087134361267, 0.5645308494567871, 0.5660825371742249, 0.5678167343139648, 0.5655348896980286, 0.5654435753822327, 0.5671777725219727]","[0.5448905229568481, 0.5452554821968079, 0.5459854006767273, 0.5434306859970093, 0.5448905229568481, 0.5470802783966064, 0.5496350526809692, 0.5423357486724854, 0.5459854006767273, 0.5456204414367676, 0.5489051342010498, 0.5423357486724854, 0.5419707894325256, 0.5459854006767273, 0.5423357486724854, 0.5445255637168884, 0.5419707894325256, 0.5412408709526062, 0.5423357486724854, 0.5423357486724854, 0.5423357486724854, 0.5416058301925659, 0.5430656671524048, 0.5430656671524048, 0.5416058301925659, 0.5427007079124451, 0.540145993232727, 0.5430656671524048, 0.5419707894325256, 0.5423357486724854]",0.3973037272006344,0.6775147928994083
model_bigger_biggest_lstm,Adagrad,0.002,"[0.5608798861503601, 0.5647134184837341, 0.562522828578949, 0.5645308494567871, 0.5628879070281982, 0.5646221041679382, 0.5635268092155457, 0.5624315738677979, 0.5617013573646545, 0.5624315738677979, 0.5626140832901001, 0.564257025718689, 0.5614275336265564, 0.5610624551773071, 0.5626140832901001, 0.5592369437217712, 0.5612449645996094, 0.5635268092155457, 0.5615187883377075, 0.5624315738677979, 0.5617013573646545, 0.5606973171234131, 0.562522828578949, 0.5609711408615112, 0.5608798861503601, 0.5612449645996094, 0.5624315738677979, 0.5604234933853149, 0.5610624551773071, 0.5618839263916016]","[0.5419707894325256, 0.5419707894325256, 0.5408759117126465, 0.5372262597084045, 0.5397810339927673, 0.543795645236969, 0.5478101968765259, 0.5394160747528076, 0.5408759117126465, 0.5405109524726868, 0.5485401749610901, 0.540145993232727, 0.537956178188324, 0.5405109524726868, 0.5394160747528076, 0.5412408709526062, 0.5397810339927673, 0.5368613004684448, 0.5394160747528076, 0.5397810339927673, 0.5397810339927673, 0.5408759117126465, 0.5390511155128479, 0.5394160747528076, 0.5405109524726868, 0.5386861562728882, 0.5372262597084045, 0.537956178188324, 0.5386861562728882, 0.540145993232727]",0.3753634681469733,0.7396449704142012
model_bigger_biggest_lstm,Adam,0.001,"[0.5562248826026917, 0.5542168617248535, 0.5431727170944214, 0.5482840538024902, 0.5392479300498962, 0.5489229559898376, 0.5450894236564636, 0.5464585423469543, 0.5414384603500366, 0.575575053691864, 0.597298264503479, 0.5504746437072754, 0.5505658984184265, 0.5500182509422302, 0.5411646366119385, 0.5433552265167236, 0.5460934638977051, 0.5463672876358032, 0.542351245880127, 0.5421686768531799, 0.5467323660850525, 0.5414384603500366, 0.5373311638832092, 0.558871865272522, 0.5480102300643921, 0.5499269962310791, 0.5484666228294373, 0.5636181235313416, 0.5833333134651184, 0.5778568983078003]","[0.5350365042686462, 0.517153263092041, 0.5532846450805664, 0.5204379558563232, 0.55474454164505, 0.5569342970848083, 0.5335766673088074, 0.5040146112442017, 0.5120437741279602, 0.5952554941177368, 0.5591241121292114, 0.5156934261322021, 0.5200729966163635, 0.5408759117126465, 0.5562043786048889, 0.543795645236969, 0.5186131596565247, 0.5343065857887268, 0.5503649711608887, 0.5321167707443237, 0.5514598488807678, 0.5277372002601624, 0.5306569337844849, 0.5284671783447266, 0.543795645236969, 0.5259124040603638, 0.5613138675689697, 0.6065693497657776, 0.5970802903175354, 0.5346715450286865]",0.35289452815226013,0.6449704142011834
model_bigger_biggest_lstm,Adam,0.0012,"[0.5664476156234741, 0.5853413939476013, 0.5735669732093811, 0.5935560464859009, 0.5873494148254395, 0.5858889818191528, 0.5871668457984924, 0.5458196401596069, 0.5554034113883972, 0.5523000955581665, 0.567725419998169, 0.5504746437072754, 0.586527943611145, 0.5656261444091797, 0.5611537098884583, 0.5859802961349487, 0.5691858530044556, 0.5728368163108826, 0.5926433205604553, 0.586527943611145, 0.5900876522064209, 0.595746636390686, 0.5931909680366516, 0.5944687724113464, 0.600949227809906, 0.610167920589447, 0.5994888544082642, 0.6032311320304871, 0.5980284810066223, 0.5941949486732483]","[0.5912408828735352, 0.5306569337844849, 0.5985401272773743, 0.5543795824050903, 0.5952554941177368, 0.6032846570014954, 0.5510948896408081, 0.5189781188964844, 0.5149635076522827, 0.5467153191566467, 0.6558394432067871, 0.5069342851638794, 0.5967153310775757, 0.5419707894325256, 0.6178832054138184, 0.5281022191047668, 0.6335766315460205, 0.5711678862571716, 0.5806569457054138, 0.6138685941696167, 0.6200730204582214, 0.5445255637168884, 0.6178832054138184, 0.563503623008728, 0.6153284907341003, 0.5412408709526062, 0.607299268245697, 0.6266423463821411, 0.5722627639770508, 0.5737226009368896]",0.5926513349193762,0.4319526627218935
model_bigger_biggest_lstm,Adam,0.0014,"[0.582876980304718, 0.6080686450004578, 0.5959291458129883, 0.5970244407653809, 0.5934647917747498, 0.6082512140274048, 0.6083424687385559, 0.5862541198730469, 0.6035962104797363, 0.6153705716133118, 0.6055129766464233, 0.6099854111671448, 0.6056042313575745, 0.6013143658638, 0.5913654565811157, 0.6240416169166565, 0.6012230515480042, 0.6141840219497681, 0.6203906536102295, 0.5998539328575134, 0.6136363744735718, 0.6091639399528503, 0.6077948212623596, 0.6091639399528503, 0.6036874651908875, 0.6255019903182983, 0.6284227967262268, 0.624954342842102, 0.6328952312469482, 0.6241328716278076]","[0.6054744720458984, 0.5204379558563232, 0.6459854245185852, 0.5518248081207275, 0.6368613243103027, 0.6310219168663025, 0.5452554821968079, 0.5372262597084045, 0.6343065500259399, 0.5288321375846863, 0.6416058540344238, 0.525547444820404, 0.5474452376365662, 0.5580291748046875, 0.6405109763145447, 0.5664233565330505, 0.6273722648620605, 0.5956204533576965, 0.5708029270172119, 0.6350364685058594, 0.6499999761581421, 0.598905086517334, 0.6627737283706665, 0.645255446434021, 0.6704379320144653, 0.5383211970329285, 0.6306569576263428, 0.6562044024467468, 0.62810218334198, 0.6149635314941406]",0.6960084588950568,0.3520710059171598
model_bigger_biggest_lstm,Adam,0.002,"[0.6146403551101685, 0.6175611615180969, 0.5998539328575134, 0.6215772032737732, 0.6067907810211182, 0.6093464493751526, 0.60651695728302, 0.6129061579704285, 0.6265972852706909, 0.6179262399673462, 0.6248630881309509, 0.6383716464042664, 0.6107155680656433, 0.6102592349052429, 0.6131799817085266, 0.6302482485771179, 0.6285140514373779, 0.6171047687530518, 0.6493245959281921, 0.6185651421546936, 0.6219423413276672, 0.6236765384674072, 0.6243154406547546, 0.6275100111961365, 0.6233114004135132, 0.6400145888328552, 0.6505111455917358, 0.6050565838813782, 0.6308872103691101, 0.6304308176040649]","[0.5186131596565247, 0.5441606044769287, 0.6529197096824646, 0.5562043786048889, 0.6441605687141418, 0.6368613243103027, 0.5620437860488892, 0.550000011920929, 0.5751824975013733, 0.5054744482040405, 0.6481751799583435, 0.4945255517959595, 0.5204379558563232, 0.6120437979698181, 0.6613138914108276, 0.5748175382614136, 0.6346715092658997, 0.6182481646537781, 0.6350364685058594, 0.6467153429985046, 0.6551094651222229, 0.6525547504425049, 0.6711679100990295, 0.6773722767829895, 0.657299280166626, 0.5580291748046875, 0.6302919983863831, 0.6547445058822632, 0.6638686060905457, 0.5390511155128479]",0.316944224160719,0.7692307692307693
model_bigger_biggest_lstm,Nadam,0.001,"[0.6329864859580994, 0.6387367844581604, 0.6346294283866882, 0.6354508996009827, 0.634264349937439, 0.635998547077179, 0.6659364700317383, 0.625045657157898, 0.6372763514518738, 0.6298831701278687, 0.6473165154457092, 0.643300473690033, 0.6370025277137756, 0.6295180916786194, 0.6276013255119324, 0.6566265225410461, 0.6348119974136353, 0.6420226097106934, 0.6585432887077332, 0.6477729082107544, 0.6380065679550171, 0.6347206830978394, 0.6302482485771179, 0.636181116104126, 0.6296093463897705, 0.6633808016777039, 0.6464950442314148, 0.6516976952552795, 0.6487769484519958, 0.6425702571868896]","[0.639051079750061, 0.6036496162414551, 0.657299280166626, 0.5748175382614136, 0.659853994846344, 0.6813868880271912, 0.5686131119728088, 0.552554726600647, 0.6649634838104248, 0.5653284788131714, 0.6704379320144653, 0.5624087452888489, 0.543795645236969, 0.6547445058822632, 0.6656934022903442, 0.592700719833374, 0.6507299542427063, 0.6120437979698181, 0.6525547504425049, 0.6645985245704651, 0.5784671306610107, 0.6324817538261414, 0.6689780950546265, 0.5854014754295349, 0.6697080135345459, 0.5558394193649292, 0.645255446434021, 0.6759123802185059, 0.6423357725143433, 0.6383211612701416]",0.7602431932328839,0.2514792899408284
model_bigger_biggest_lstm,Nadam,0.002,"[0.6175611615180969, 0.6427528262138367, 0.6261409521102905, 0.6310697197914124, 0.6253194808959961, 0.6188389658927917, 0.6460387110710144, 0.6214859485626221, 0.6409273743629456, 0.6317086815834045, 0.6487769484519958, 0.6429353952407837, 0.6317086815834045, 0.6326214075088501, 0.6035049557685852, 0.5794085264205933, 0.579226016998291, 0.5864366292953491, 0.6074297428131104, 0.6087075471878052, 0.5969331860542297, 0.5629791617393494, 0.5578678250312805, 0.57347571849823, 0.6179262399673462, 0.6329864859580994, 0.6205732226371765, 0.5983935594558716, 0.5857064723968506, 0.6255019903182983]","[0.653649628162384, 0.5416058301925659, 0.6711679100990295, 0.5660583972930908, 0.6675182580947876, 0.6693430542945862, 0.5795620679855347, 0.5346715450286865, 0.6543795466423035, 0.6667883396148682, 0.6817518472671509, 0.5737226009368896, 0.6518248319625854, 0.6394160389900208, 0.5894160866737366, 0.5799270272254944, 0.56094890832901, 0.5503649711608887, 0.4996350407600403, 0.6733576655387878, 0.5996350646018982, 0.5262773633003235, 0.5532846450805664, 0.6456204652786255, 0.6565693616867065, 0.5591241121292114, 0.6193430423736572, 0.6755474209785461, 0.5945255756378174, 0.625547468662262]",0.7158339941845097,0.34023668639053256
model_bigger_biggest_lstm,Nadam,0.01,"[0.5463672876358032, 0.5382438898086548, 0.5153340697288513, 0.5190762877464294, 0.5376049876213074, 0.5396130084991455, 0.49488863348960876, 0.5226359963417053, 0.5759401321411133, 0.5527564883232117, 0.49826580286026, 0.5042898654937744, 0.5635268092155457, 0.4805586040019989, 0.4864914119243622, 0.5078495740890503, 0.529390275478363, 0.5159729719161987, 0.505385160446167, 0.5151515007019043, 0.513052225112915, 0.5100401639938354, 0.5099489092826843, 0.4883168935775757, 0.498083233833313, 0.5011865496635437, 0.5167944431304932, 0.5219970941543579, 0.5085797905921936, 0.5059328079223633]","[0.6843065619468689, 0.4879561960697174, 0.668248176574707, 0.5167883038520813, 0.671897828578949, 0.4277372360229492, 0.437226265668869, 0.49671533703804016, 0.670802891254425, 0.4733576774597168, 0.48467153310775757, 0.4270072877407074, 0.41094890236854553, 0.46459853649139404, 0.4704379439353943, 0.543795645236969, 0.4302919805049896, 0.47445255517959595, 0.4514598548412323, 0.4948905110359192, 0.508394181728363, 0.48467153310775757, 0.4802919626235962, 0.44306570291519165, 0.4653284549713135, 0.47700729966163635, 0.5302919745445251, 0.563503623008728, 0.48138687014579773, 0.487226277589798]",0.23103357123975682,0.9674556213017751
model_bigger_biggest_lstm_v4,Adagrad,0.008,"[0.49041619896888733, 0.5042898654937744, 0.4957101047039032, 0.509218692779541, 0.531124472618103, 0.5388827919960022, 0.5452719926834106, 0.5449981689453125, 0.542259931564331, 0.5502008199691772, 0.5444505214691162, 0.592095673084259, 0.6104417443275452, 0.6029573082923889, 0.5978459119796753, 0.6158269643783569, 0.601131796836853, 0.6107155680656433, 0.613818883895874, 0.6105330586433411, 0.6064257025718689, 0.6125410795211792, 0.610167920589447, 0.6081598997116089, 0.6077035665512085, 0.6191127896308899, 0.6085250377655029, 0.6098028421401978, 0.6150967478752136, 0.613818883895874]","[0.522992730140686, 0.4784671664237976, 0.5, 0.5054744482040405, 0.5419707894325256, 0.6127737164497375, 0.6058394312858582, 0.5423357486724854, 0.537956178188324, 0.5332117080688477, 0.5124087333679199, 0.6288321018218994, 0.6007299423217773, 0.5890510678291321, 0.5762773752212524, 0.5959854125976562, 0.5886861085891724, 0.5383211970329285, 0.6204379796981812, 0.5861313939094543, 0.5996350646018982, 0.6437956094741821, 0.6083941459655762, 0.5675182342529297, 0.6346715092658997, 0.5562043786048889, 0.5952554941177368, 0.6339415907859802, 0.6379562020301819, 0.6251825094223022]",0.7377742532381708,0.34023668639053256
model_bigger_biggest_lstm_v4,Adagrad,0.001,"[0.6096202731132507, 0.6137276291847229, 0.6131799817085266, 0.6155531406402588, 0.6119934320449829, 0.6150967478752136, 0.615735650062561, 0.6179262399673462, 0.6143665313720703, 0.6197517514228821, 0.6179262399673462, 0.6233114004135132, 0.6252281665802002, 0.6264147758483887, 0.6294267773628235, 0.6307958960533142, 0.6328952312469482, 0.6334428787231445, 0.6317086815834045, 0.6348119974136353, 0.6348119974136353, 0.6340817809104919, 0.6333515644073486, 0.6367287039756775, 0.6344468593597412, 0.6355421543121338, 0.6372763514518738, 0.6349032521247864, 0.6363636255264282, 0.6351770758628845]","[0.6036496162414551, 0.5868613123893738, 0.6007299423217773, 0.598905086517334, 0.6076642274856567, 0.6215328574180603, 0.6164233684539795, 0.5956204533576965, 0.6189780831336975, 0.6120437979698181, 0.6229926943778992, 0.6098540425300598, 0.6149635314941406, 0.6200730204582214, 0.6186131238937378, 0.6178832054138184, 0.6222627758979797, 0.6164233684539795, 0.6182481646537781, 0.6266423463821411, 0.6248174905776978, 0.6328467130661011, 0.6266423463821411, 0.6193430423736572, 0.6321167945861816, 0.6237226128578186, 0.6193430423736572, 0.6273722648620605, 0.6291970610618591, 0.6291970610618591]",0.7097541633624108,0.3727810650887574
model_bigger_biggest_lstm_v4,Adagrad,0.002,"[0.5949251651763916, 0.6143665313720703, 0.6215772032737732, 0.6214859485626221, 0.6207557320594788, 0.6278751492500305, 0.6328952312469482, 0.6327126622200012, 0.6311610341072083, 0.6295180916786194, 0.6353596448898315, 0.6344468593597412, 0.6346294283866882, 0.6338079571723938, 0.6299744248390198, 0.6389192938804626, 0.6253194808959961, 0.6285140514373779, 0.6321650147438049, 0.6327126622200012, 0.6352683305740356, 0.6304308176040649, 0.6353596448898315, 0.6389192938804626, 0.6349945068359375, 0.6384629607200623, 0.6352683305740356, 0.6368200182914734, 0.6384629607200623, 0.637732744216919]","[0.6029196977615356, 0.5868613123893738, 0.6248174905776978, 0.6036496162414551, 0.6233576536178589, 0.6266423463821411, 0.6178832054138184, 0.6116788387298584, 0.6208029389381409, 0.6332116723060608, 0.6343065500259399, 0.6167883276939392, 0.6131386756896973, 0.6098540425300598, 0.6215328574180603, 0.6251825094223022, 0.6175182461738586, 0.6131386756896973, 0.6098540425300598, 0.6306569576263428, 0.6222627758979797, 0.6306569576263428, 0.6328467130661011, 0.6160584092140198, 0.6354014873504639, 0.6277372241020203, 0.6186131238937378, 0.6248174905776978, 0.6317518353462219, 0.6277372241020203]",0.6994448850118953,0.3727810650887574
